Domain,Confidence,Indicators,Country_Code,Shop_ID,Timestamp
https://dryrobe.com,25,Currency: INR,,,2024-12-20 19:00:26
https://enthopia.com,25,Currency: INR,,,2024-12-20 19:00:26
https://d1milano.com,25,Currency: INR,,,2024-12-20 19:00:31
https://priorsnow.com,25,Currency: INR,,,2024-12-20 19:00:38
https://sullenclothing.myshopify.com,25,Currency: INR,,,2024-12-20 19:00:45
https://savannahsevens.com,25,Currency: INR,,,2024-12-20 19:01:03
https://barna-resources.myshopify.com,25,Currency: INR,,,2024-12-20 19:01:11
https://edenbodyworks.com,25,Currency: INR,,,2024-12-20 19:01:26
https://samaeyewearshop.com,25,Currency: INR,,,2024-12-20 19:01:47
https://infantryco.com,25,Currency: INR,,,2024-12-20 19:01:48
https://truhair-by-chelsea-scott.myshopify.com,25,Currency: INR,,,2024-12-20 19:01:58
https://beardedbros.com,25,Currency: INR,,,2024-12-20 19:01:59
https://coeursports.com,25,Currency: INR,,,2024-12-20 19:01:59
https://rifeindia.com,25,Currency: INR,,,2024-12-20 19:02:23
https://sexyshoes.com,25,Currency: INR,,,2024-12-20 19:02:24
https://samaeyewearshop.myshopify.com,25,Currency: INR,,,2024-12-20 19:02:32
https://tinyhandsonline.com,25,Currency: INR,,,2024-12-20 19:02:36
https://mindysminutemarket.com,25,Currency: INR,,,2024-12-20 19:02:37
https://vexclothing.com,25,Currency: INR,,,2024-12-20 19:02:43
https://prettygirlcurves.com,25,Currency: INR,,,2024-12-20 19:02:45
https://nokwal.com,25,Currency: INR,,,2024-12-20 19:02:47
https://andreaiyamah.com,25,Currency: INR,,,2024-12-20 19:02:56
https://bellasyard.com,25,Currency: INR,,,2024-12-20 19:02:57
https://hiltontextiles.com,25,Currency: INR,,,2024-12-20 19:03:01
https://imleejaipur.com,25,Currency: INR,,,2024-12-20 19:03:03
https://baba-store.com,25,Currency: INR,,,2024-12-20 19:03:11
https://mignonnegavigan.com,25,Currency: INR,,,2024-12-20 19:03:42
https://manoszapotecas.com,25,Currency: INR,,,2024-12-20 19:03:43
https://lkibrand.com,25,Indian address format: pincode,,,2024-12-20 19:03:46
https://forrestandharold.com,25,Currency: INR,,,2024-12-20 19:03:49
https://tressmart.com,25,Currency: INR,,,2024-12-20 19:03:50
https://weaverstory.com,25,Currency: INR,,,2024-12-20 19:04:08
https://tsptr.com,25,Currency: INR,,,2024-12-20 19:04:08
https://tuffwraps.com,25,Currency: INR,,,2024-12-20 19:04:09
https://andigitallock.com,25,Indian address format: pincode,,,2024-12-20 19:04:10
https://mlouye.com,25,Currency: INR,,,2024-12-20 19:04:32
https://bornscum.com,25,Currency: INR,,,2024-12-20 19:04:40
https://misha-and-puff.com,25,Currency: INR,,,2024-12-20 19:04:41
https://urbanmonkey.com,25,Currency: INR,,,2024-12-20 19:04:55
https://camillebeckman.com,25,Currency: INR,,,2024-12-20 19:05:02
https://shamunsflowers.com,25,Currency: INR,,,2024-12-20 19:05:04
https://wolf-and-moon.com,25,Currency: INR,,,2024-12-20 19:05:06
https://sptennis.com,25,Currency: INR,,,2024-12-20 19:05:10
https://wordswithboards.com,25,Currency: INR,,,2024-12-20 19:05:13
https://joanshepp.com,25,Currency: INR,,,2024-12-20 19:05:14
https://nicounderwear.com,25,Currency: INR,,,2024-12-20 19:05:23
https://annanewyork.com,25,Currency: INR,,,2024-12-20 19:05:45
https://thirddrawerdown.com,25,Currency: INR,,,2024-12-20 19:05:48
https://thefoamco.com,25,Currency: INR,,,2024-12-20 19:06:13
https://teamltdshop.com,25,Currency: INR,,,2024-12-20 19:06:13
https://thedarkslide.com,25,Currency: INR,,,2024-12-20 19:06:20
https://happyearthtea.com,25,Currency: INR,,,2024-12-20 19:06:24
https://trysnow.com,25,Currency: INR,,,2024-12-20 19:06:28
https://telic.com,25,Currency: INR,,,2024-12-20 19:06:28
https://milkandhoneybabies.com,25,Currency: INR,,,2024-12-20 19:06:29
https://myaudiopet.com,25,Currency: INR,,,2024-12-20 19:06:34
https://wabahairsupply.com,25,Currency: INR,,,2024-12-20 19:06:35
https://mahagro.com,25,Currency: INR,,,2024-12-20 19:06:38
https://spectreminiatures.com,25,Currency: INR,,,2024-12-20 19:06:58
https://rforrabbit.com,25,Currency: INR,,,2024-12-20 19:06:59
https://theskinmantra.com,25,Currency: INR,,,2024-12-20 19:06:59
https://urbanmonkey.myshopify.com,25,Currency: INR,,,2024-12-20 19:07:00
https://giantmouse.com,25,Currency: INR,,,2024-12-20 19:07:01
https://hairxt100.com,25,Currency: INR,,,2024-12-20 19:07:04
https://decorze.com,25,Currency: INR,,,2024-12-20 19:07:20
https://twowheelgear.com,25,Currency: INR,,,2024-12-20 19:07:46
https://nationltd.com,25,Currency: INR,,,2024-12-20 19:07:46
https://lentejita.com,25,Shopify locale: IN,IN,,2024-12-20 19:07:47
https://aviatasports.com,25,Currency: INR,,,2024-12-20 19:07:53
https://playbravesports.com,25,Currency: INR,,,2024-12-20 19:07:59
https://michaelkory.com,25,Currency: INR,,,2024-12-20 19:08:07
https://ikippahs.com,25,Currency: INR,,,2024-12-20 19:08:08
https://essentialoilstyle.com,25,Meta locale: IN,IN,,2024-12-20 19:08:15
https://metaphorracha.com,25,Currency: INR,,,2024-12-20 19:08:32
https://letsplayground.com,25,Currency: INR,,,2024-12-20 19:08:36
https://wyecliffe.com,25,Currency: INR,,,2024-12-20 19:08:40
https://shopnorthofwest.com,25,Currency: INR,,,2024-12-20 19:08:40
https://campfiredefender.com,25,Currency: INR,,,2024-12-20 19:08:45
https://mymugs.com,25,Currency: INR,,,2024-12-20 19:08:48
https://kidteez.com,25,Currency: INR,,,2024-12-20 19:08:49
https://oliveetoriel.com,25,Currency: INR,,,2024-12-20 19:08:51
https://myphotolounge.com,25,Currency: INR,,,2024-12-20 19:09:07
https://deivee.com,25,Currency: INR,,,2024-12-20 19:09:07
https://evropublishing.com,25,Currency: INR,,,2024-12-20 19:09:14
https://anherb.com,50,"Currency: INR, Indian address format: pincode",,,2024-12-20 19:09:47
https://terraearthfood.com,25,Indian address format: pincode,,,2024-12-20 19:09:48
https://bstreetshoes.com,25,Currency: INR,,,2024-12-20 19:09:51
https://fashor.com,25,Currency: INR,,,2024-12-20 19:10:05
https://doll10.com,25,Currency: INR,,,2024-12-20 19:10:16
https://thebeadchest.com,25,Currency: INR,,,2024-12-20 19:10:24
https://spitfiregirl.com,25,Currency: INR,,,2024-12-20 19:10:24
https://glorpgum.com,25,Currency: INR,,,2024-12-20 19:10:25
https://mayoclothier.com,25,Currency: INR,,,2024-12-20 19:10:29
https://kabliwalas.com,25,Indian address format: pincode,,,2024-12-20 19:10:32
https://sergiolub.com,25,Currency: INR,,,2024-12-20 19:10:36
https://backstage253.myshopify.com,25,Currency: INR,,,2024-12-20 19:10:37
https://ilovemypudus.com,25,Currency: INR,,,2024-12-20 19:11:07
https://ilovetunics.com,25,Currency: INR,,,2024-12-20 19:11:09
https://handinpocket.com,25,Currency: INR,,,2024-12-20 19:11:10
https://alltrueist.com,25,Currency: INR,,,2024-12-20 19:11:14
https://ashantiswimwear.com,25,Currency: INR,,,2024-12-20 19:11:17
https://parkavenuecoffee.com,25,Currency: INR,,,2024-12-20 19:11:23
https://bsbrand.com,25,Currency: INR,,,2024-12-20 19:11:28
https://staywear.com,25,Currency: INR,,,2024-12-20 19:11:38
https://darkfashionclothing.com,25,Currency: INR,,,2024-12-20 19:11:39
https://westsurfing.com,25,Currency: INR,,,2024-12-20 19:11:42
https://libbylondon.com,25,Currency: INR,,,2024-12-20 19:11:44
https://nooworks.com,25,Currency: INR,,,2024-12-20 19:12:07
https://silberuh.com,25,Currency: INR,,,2024-12-20 19:12:08
https://adodsons.com,25,Currency: INR,,,2024-12-20 19:12:09
https://laintimo.com,25,Currency: INR,,,2024-12-20 19:12:13
https://lindsayrappgallery.com,25,Currency: INR,,,2024-12-20 19:12:30
https://touchstonemedia.com,25,Currency: INR,,,2024-12-20 19:12:30
https://ikkivi.com,25,Currency: INR,,,2024-12-20 19:12:33
https://fashionkind.com,25,Currency: INR,,,2024-12-20 19:12:40
https://wisholize.com,25,Currency: INR,,,2024-12-20 19:12:44
https://lacasadeljugo.com,25,Currency: INR,,,2024-12-20 19:12:44
https://sattalivity.com,25,Currency: INR,,,2024-12-20 19:12:48
https://purushapeople.com,25,Currency: INR,,,2024-12-20 19:12:52
https://sermanbrands.com,25,Currency: INR,,,2024-12-20 19:12:59
https://lyndalt.com,25,Currency: INR,,,2024-12-20 19:13:00
https://yumslife.com,25,Currency: INR,,,2024-12-20 19:13:31
https://goldstarhat.com,25,Currency: INR,,,2024-12-20 19:13:32
https://schoolgirl-style.myshopify.com,25,Currency: INR,,,2024-12-20 19:13:48
https://sullivanhardware.com,25,Currency: INR,,,2024-12-20 19:13:49
https://serendipitydelhi.com,25,Currency: INR,,,2024-12-20 19:13:49
https://tusk.com,25,Currency: INR,,,2024-12-20 19:13:56
https://patchworkmountain.com,25,Meta locale: IN,IN,,2024-12-20 19:13:58
https://eldimaafashion.com,25,Currency: INR,,,2024-12-20 19:13:58
https://jillroberts.com,25,Currency: INR,,,2024-12-20 19:14:11
https://tortle.com,25,Currency: INR,,,2024-12-20 19:14:14
https://rivaynyc.com,25,Currency: INR,,,2024-12-20 19:14:15
https://jogordon.com,25,Currency: INR,,,2024-12-20 19:14:19
https://planetmermaid.com,25,Currency: INR,,,2024-12-20 19:14:31
https://tjswim.com,25,Currency: INR,,,2024-12-20 19:14:33
https://enoisclothing.com,25,Currency: INR,,,2024-12-20 19:14:45
https://pashmina-collection.com,25,Currency: INR,,,2024-12-20 19:14:48
https://equestrianco.com,25,Currency: INR,,,2024-12-20 19:15:13
https://farmersstop.com,25,Currency: INR,,,2024-12-20 19:15:15
https://everydayasl.com,25,Currency: INR,,,2024-12-20 19:15:23
https://kathyschmitz.com,25,Currency: INR,,,2024-12-20 19:15:29
https://maikonagao.com,25,Currency: INR,,,2024-12-20 19:15:30
https://chifleschips.com,25,Currency: INR,,,2024-12-20 19:15:39
https://randrtackle.com,25,Currency: INR,,,2024-12-20 19:15:40
https://discountcardstock.com,25,Currency: INR,,,2024-12-20 19:16:03
https://dannymiami.com,25,Currency: INR,,,2024-12-20 19:16:24
https://lianaclothing.com,25,Currency: INR,,,2024-12-20 19:16:25
https://pelagicpublishing.com,25,Currency: INR,,,2024-12-20 19:48:15
https://up-spirits.com,25,Currency: INR,,,2024-12-20 19:48:17
https://jilbabsonline.com,25,Currency: INR,,,2024-12-20 19:48:22
https://goatcrew.com,25,Indian address format: pincode,,,2024-12-20 19:48:24
https://personail.com,25,Currency: INR,,,2024-12-20 19:48:25
https://hellopink.com,25,Currency: INR,,,2024-12-20 19:49:05
https://thestunnerboutique.com,25,Currency: INR,,,2024-12-20 19:49:11
https://stahlkitchens.com,25,Currency: INR,,,2024-12-20 19:49:16
https://vinebox.com,25,Currency: INR,,,2024-12-20 19:49:16
https://glowdecor.com,25,Currency: INR,,,2024-12-20 19:49:20
https://thebellabeanshop.com,25,Currency: INR,,,2024-12-20 19:49:20
https://jadetrau.com,25,Currency: INR,,,2024-12-20 19:49:51
https://antlerrings.com,25,Currency: INR,,,2024-12-20 19:49:53
https://iambesharam.com,50,"Meta locale: IN, Indian address format: pincode",IN,,2024-12-20 19:50:02
https://infantiumvictoria.com,25,Currency: INR,,,2024-12-20 19:50:45
https://tiarehawaii.com,25,Currency: INR,,,2024-12-20 19:50:46
https://louponline.com,25,Currency: INR,,,2024-12-20 19:50:54
https://mccullaghcoffee.com,25,Currency: INR,,,2024-12-20 19:51:16
https://bwtribal.com,25,Currency: INR,,,2024-12-20 19:51:18
https://marianicola.com,25,Currency: INR,,,2024-12-20 19:51:33
